Price,Bedrooms,Bathrooms,type,address,deposit,available_date,rooms_available,Gas,Electricity,Water,Internet,Fridge,Freezer,Oven,Microwave,Dishwasher,Washing machine,Dryer,Furnished,Double glazing,Separate lounge,Bath,Shower,Alarm,Fire alarm,Garden,Off road parking,Garage,Wifi,Sky/Cable package,Energy performance certificate,Gas safe registered,Electrical safety certificate,NRLA registered
160,8,9,house,"Montgomerie Road, University of Portsmouth, Portsmouth, PO51ED",100,1st September 2024,8,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,Yes,Yes,Yes,No
140,6,3,house,"Wigan Road, City Centre, Ormskirk, L392AP",250,25th August 2024,4,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes
125,4,1,house,"Bective Road, Kingsthorpe, Northampton, NN27TB",625,,4,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No
125,4,1,house,"Newington Road, Kingsthorpe, Northampton, NN27TF",625,,4,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No
122,4,2,house,"HARBOROUGH ROAD, Kingsthorpe, Northampton, NN27AZ",610,,4,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No
120,4,1,house,"Cecil Road, Kingsthorpe, Northampton, NN26PG",600,,4,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No
130,4,1,house,"Euston Road, Far Cotton, Northampton, NN48DT",650,,4,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No
125,4,1,house,"Abbey Road, Far Cotton, Northampton, NN48EY",625,,4,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No
135,4,1,house,"Southampton Road, Far Cotton, Northampton, NN48DY",675,,4,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No
120,4,1,house,"Southampton Road, Far Cotton, Northampton, NN48DY",600,,4,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No
115,1,2,house,"St Michael's Mount, Abington, Northampton, NN14JG",575,,1,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No
128,4,2,house,"Newington Road, Kingsthorpe, Northampton, NN27TF",640,,4,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No
122,5,1,house,"Kingsland Avenue, Kingsthorpe, Northampton, NN27PP",610,,5,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No
120,4,1,house,"Bruce Street, Semilong, Northampton, NN55BQ",600,,4,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No
125,5,2,house,"Semilong Road, Semilong, Northampton, NN26BU",625,,5,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No
120,3,1,house,"Leslie Road, Semilong, Northampton, NN26BD",600,,3,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No
170,1,1,flat,"Balmoral House, Semilong, Northampton, NN26LE",850,,1,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No
130,1,3,house,"BALMORAL HOUSE, Semilong, Northampton, NN26LE",650,,1,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No
128,5,2,house,"Cranford Road, Kingsthorpe, Northampton, NN27QX",640,,5,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No
135,4,1,house,"Cowper Street, Abington, Northampton, NN13QR",675,,4,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No
125,4,1,house,"Perry Street, Abington, Northampton, NN14HW",625,,4,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No
145,6,3,house,"Agnes Road, Semilong, Northampton, NN26EU",725,,6,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No
123,4,1,house,"Southampton Road, Far Cotton, Northampton, NN48DY",615,,4,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No
115,1,1,house,"MIlton Street, Abington, Northampton, NN27JF",575,,1,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No
130,1,2,house,"York Road, City Centre, Northampton, NN15QJ",650,,1,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No
115,1,1,house,"Kingslands Avenue, Kingsthorpe, Northampton, NN27PP",575,,1,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No
137,4,1,house,"Lower Hester Street, Semilong, Northampton, NN26BL",685,,4,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No
85,3,1,house,"East Oval, Kingsthorpe, Northampton, NN57NP",423,,3,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No
125,1,1,house,"Towcester Road, Far Cotton, Northampton, NN48LG",625,,1,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No
120,5,2,house,"Lea Road, Abington, Northampton, NN14PF",600,,5,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No
120,5,2,house,"St Pauls Road, Semilong, Northampton, NN26ES",600,,5,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No
125,4,2,house,"Elgin Street, Semilong, Northampton, NN55BW",625,,4,No,No,No,No,No,No,No,No,Yes,Yes,No,Yes,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No
140,1,2,house,"Victoria Promenade, City Centre, Northampton, NN11HH",700,,1,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No
120,1,1,house,"Spencer Bridge Road, Semilong, Northampton, NN57DR",600,,1,No,No,No,No,No,No,No,No,Yes,Yes,No,Yes,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No
135,3,1,house,"Gordon Street, Semilong, Northampton, NN26BY",675,,3,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No
141,5,2,house,"Freehold Street, Semilong, Northampton, NN26EW",705,,5,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No
115,4,2,house,"Well Close Rise, Woodhouse, Leeds, LS71HT",,1st July 2024,4,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No
128,4,2,house,"Harold Mount, Hyde Park, Leeds, LS61PW",,1st July 2024,4,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
115,4,2,house,"Hill Top Street, Hyde Park, Leeds, LS61NW",,1st July 2024,4,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
215,1,1,flat,"High Road, Beeston, Chilwell, NG94HL",150,1st July 2024,1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
200,1,1,flat,"High Road, Arboretum, Nottingham, NG15FD",150,2nd August 2024,1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
200,1,1,flat,"High Road, Beeston, Chilwell, NG94HL",150,9th August 2024,1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
170,3,1,flat,"High Road, Beeston, Chilwell, NG94HL",50,2nd August 2024,3,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
235,1,1,house,"Nottingham, Lace Market, Nottingham, NG17DD",150,1st October 2024,1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
235,1,1,house,"Nottingham, Lace Market, Nottingham, NG17DD",150,1st October 2024,1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
235,1,1,house,"Nottingham, Lace Market, Nottingham, NG17DD",150,1st October 2024,1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
235,1,1,house,"Nottingham, Lace Market, Nottingham, NG17DD",150,1st October 2024,1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
235,1,1,house,"Nottingham, Lace Market, Nottingham, NG17DD",150,1st October 2024,1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
235,1,1,house,"Nottingham, Lace Market, Nottingham, NG17DD",150,1st October 2024,1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
235,1,1,house,"Nottingham, Lace Market, Nottingham, NG17DD",150,1st October 2024,1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
114,7,7,house,"Uttoxeter New Road, California, Derby, DE223JB",,9th September 2024,7,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
127,9,9,house,"Uttoxeter New Road, California, Derby, DE223JB",,,9,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
124,9,1,house,"Uttoxeter New Road, California, Derby, DE223JB",,,9,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
127,7,7,house,"Uttoxeter New Road, California, Derby, DE223JB",,,7,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
127,8,8,house,"Uttoxeter New Road, California, Derby, DE223JB",,9th September 2024,8,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
102,3,1,house,"Brookside, Darley, Derby, DE13JY",,1st July 2024,3,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
123,4,1,house,"Bower Road, Crookesmoor, Sheffield, S101ER",,9th September 2024,4,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
123,6,2,house,"Bower Road, Crookesmoor, Sheffield, S101ER",,9th September 2024,6,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
93,6,2,house,"Brookside, Darley, Derby, DE13JY",,1st July 2024,6,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
138,7,2,house,"Well Meadow Drive, Netherthorpe, Sheffield, S37HP",,9th September 2024,7,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
119,7,2,house,"Well Meadow Drive, Netherthorpe, Sheffield, S37HP",,9th September 2024,7,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
119,7,7,house,"Well Meadow Drive, Netherthorpe, Sheffield, S37HP",,9th September 2024,7,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
120,7,7,house,"Well Meadow Drive, Netherthorpe, Sheffield, S37HP",,,7,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
135,5,1,house,"Dickenson Road, Longsight, Manchester, M130NR",,9th September 2024,5,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
156,3,1,house,"Dickenson Road, Longsight, Manchester, M130NR",,9th September 2024,3,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
150,5,1,house,"MOSS LANE EAST, Longsight, Manchester, M130ZP",,,5,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
173,3,1,house,"MOSS LANE EAST, Rusholme, Manchester, M144DG",,,3,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
122,8,2,house,"Ruskin Avenue, Rusholme, Manchester, M144DG",,9th September 2024,8,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
158,3,1,house,"EILEEN GROVE, Victoria Park, Manchester, M145WE",,9th September 2024,3,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
134,5,1,house,"Maine Road, Rusholme, Manchester, M144DW",,9th September 2024,5,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
158,3,1,house,"RUSKIN AVENUE, Rusholme, Manchester, M144DQ",,9th September 2024,3,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
161,2,1,house,"CARLTON AVENUE, Rusholme, Manchester, M144DU",,9th September 2024,2,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
123,8,2,house,"Crofton Street, Rusholme, Manchester, M147ND",,9th September 2024,8,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
161,2,1,house,"RUSKIN AVENUE, Rusholme, Manchester, M144DG",,9th September 2024,2,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
96,4,1,house,"Brookside, Darley, Derby, DE13JY",,1st July 2024,4,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
95,1,1,house,"Upper Allen Street, Netherthorpe, Sheffield, S37GW",,9th September 2024,12,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
161,2,1,house,"HAYDN AVENUE, Rusholme, Manchester, M144FU",,9th September 2024,2,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
114,6,2,house,"Richmond Road, West End, Lincoln, LN11LQ",,9th September 2024,6,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
102,4,2,house,"Mount Street, West End, Lincoln, LN13JG",,9th September 2024,4,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
123,6,6,house,"Monks Road, City Centre, Lincoln, LN25HN",,9th September 2024,6,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
123,6,6,house,"Monks Road, City Centre, Lincoln, LN25HN",,9th September 2024,6,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
123,6,6,house,"Monks Road, City Centre, Lincoln, LN25HN",,9th September 2024,6,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
123,8,8,house,"Monks Road, City Centre, Lincoln, LN25HP",,,8,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
123,8,7,house,"Monks Road, City Centre, Lincoln, LN25HP",,9th September 2024,8,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
141,7,7,house,"The Avenue, West End, Lincoln, LN11PD",,9th September 2024,7,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
113,7,2,house,"Coulston Road, Scotforth, Lancaster, LA13AD",,9th September 2024,7,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
111,3,1,flat,"Edge Lane, Fairfield, Liverpool, L79LB",,9th September 2024,3,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
117,4,1,flat,"Edge Lane, Fairfield, Liverpool, L79LB",,9th September 2024,4,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
111,3,1,flat,"Edge Lane, Fairfield, Liverpool, L79LB",,9th September 2024,3,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
106,4,1,flat,"Edge Lane, Fairfield, Liverpool, L79LB",,9th September 2024,4,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
113,6,2,house,"West Parade, West End, Lincoln, LN11LF",,9th September 2024,6,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
106,6,2,house,"West Parade, West End, Lincoln, LN11LY",,9th September 2024,6,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
117,4,2,house,"Saxony Road, Low Hill, Liverpool, L78RU",,9th September 2024,4,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
106,4,2,house,"Westbourne Grove, West End, Lincoln, LN11RP",,9th September 2024,4,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
102,4,2,house,"Saxony Road, Low Hill, Liverpool, L78RU",,9th September 2024,4,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
136,7,7,house,"Yarborough Road, West End, Lincoln, LN11HR",,9th September 2024,7,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
161,2,2,house,"Ossory Street, Rusholme, Manchester, M144BX",,9th September 2024,2,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
167,6,2,house,"Crofton Street, Rusholme, Manchester, M144DX",,9th September 2024,6,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
123,5,5,house,"Brae Street, Kensington, Liverpool, L72QQ",,9th September 2024,5,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
161,6,2,house,"Deramore Street, Rusholme, Manchester, M144DT",,9th September 2024,6,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
134,7,2,house,"Ossory Street, Rusholme, Manchester, M144BX",,9th September 2024,7,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
161,2,2,house,"BROMPTON ROAD, Rusholme, Manchester, M144DZ",,9th September 2024,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
129,7,2,house,"Gascoyne Street, Rusholme, Manchester, M144FU",,9th September 2024,7,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
122,8,2,house,"Ossory Street, Rusholme, Manchester, M144BX",,9th September 2024,8,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
145,6,2,house,"Ruskin Avenue, Rusholme, Manchester, M144DG",,9th September 2024,6,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
145,5,2,house,"Claremont Road, Rusholme, Manchester, M147PB",,9th September 2024,5,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
125,7,2,house,"Ruskin Avenue, Rusholme, Manchester, M144DP",,9th September 2024,7,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
123,5,5,house,"Monks Road, City Centre, Lincoln, LN25HW",,9th September 2024,5,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
104,6,2,house,"West Parade, West End, Lincoln, LN11LY",,9th September 2024,6,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
108,5,2,house,"West Parade, West End, Lincoln, LN11QL",,9th September 2024,5,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
81,6,2,house,"Scorer Street, St Catherines, Lincoln, LN57SX",,9th September 2024,6,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
111,4,2,house,"Charles Street West, West End, Lincoln, LN11QP",,1st September 2024,4,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
114,6,2,house,"Milking Stile Lane, City Centre, Lancaster, LA15QB",,9th September 2024,6,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
122,9,2,house,"Great Western Street, Rusholme, Manchester, M144DR",,9th September 2024,9,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
179,6,2,house,"ACOMB STREET, Rusholme, Manchester, M144DZ",,9th September 2024,6,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
158,3,1,house,"Carlton Avenue, Rusholme, Manchester, M147WL",,9th September 2024,3,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
104,6,2,house,"West Parade, West End, Lincoln, LN11LY",,9th September 2024,6,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
102,6,2,house,"Gilroy Road, Kensington, Liverpool, L66BG",,9th September 2024,6,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
90,5,2,house,"Mount Street, West End, Lincoln, LN13JE",,9th September 2024,5,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
107,7,2,house,"Cranborne Road, Wavertree, Liverpool, L152HY",,9th September 2024,7,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
175,6,2,house,"Haydn Avenue, Rusholme, Manchester, M144DJ",,9th September 2024,6,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
124,7,2,house,"Crofton Street, Rusholme, Manchester, M144DX",,9th September 2024,7,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
94,6,2,house,"West Parade, West End, Lincoln, LN11QL",,9th September 2024,6,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
121,6,2,house,"Jubilee Drive, Kensington, Liverpool, L78SW",,9th September 2024,6,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
81,7,2,flat,"Kensington, Kensington, Liverpool, L72RF",,9th September 2024,7,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
123,7,1,house,"Lincoln, City Centre, Lincoln, LN25HP",,9th September 2024,7,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
115,3,1,flat,"Minster Court, Georgian Quarter, Liverpool, L73QD",,9th September 2024,3,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
102,8,3,flat,"Smithdown Road, Toxteth, Liverpool, L152HD",,9th September 2024,8,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
123,6,2,flat,"Langton Road, Toxteth, Liverpool, L152HS",,9th September 2024,6,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
123,9,3,flat,"Langton Road, Toxteth, Liverpool, L152HS",,9th September 2024,9,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
133,8,2,house,"Molyneux Road, Kensington, Liverpool, L66AL",,9th September 2024,8,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
114,6,2,house,"Halsbury Road, Kensington, Liverpool, L66DG",,,6,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
129,5,2,house,"Hall Lane, Low Hill, Liverpool, L78TE",,9th September 2024,5,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
119,1,5,house,"Monks Road, City Centre, Lincoln, LN25HL",,9th September 2024,10,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
90,4,1,house,"Lovat Road, Plungington, Preston, PR16DP",,9th September 2024,4,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
102,6,2,house,"Halsbury Road, Kensington, Liverpool, L66DQ",,9th September 2024,6,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
119,4,2,house,"Saxony Road, Low Hill, Liverpool, L78RT",,9th September 2024,4,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
