,Price,Bedrooms,Bathrooms,type,deposit,rooms_available,Gas,Electricity,Water,Internet,Fridge,Freezer,Oven,Microwave,Dishwasher,Washing machine,Dryer,Furnished,Double glazing,Separate lounge,Bath,Shower,Alarm,Fire alarm,Garden,Off road parking,Garage,Wifi,Sky/Cable package,Energy performance certificate,Gas safe registered,Electrical safety certificate,NRLA registered,month,year,city,postcode,latitude,longitude
2010,115.0,5.0,1.0,flat,150.0,5.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,August,2024, Nottingham,NG7 3DD,52.9583128,-1.1767639
2011,115.0,6.0,1.0,flat,150.0,6.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,August,2024, Nottingham,NG7 3DD,52.93823,-1.1817899
2012,115.0,5.0,1.0,flat,150.0,5.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Nottingham,NG7 3DD,52.93823,-1.1817899
2013,230.0,2.0,1.0,flat,150.0,2.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,October,2024, Nottingham,NG7 2LG,52.95105257857143,-1.1488932785714285
2014,220.0,2.0,1.0,flat,150.0,2.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Nottingham,NG7 2LG,52.95105257857143,-1.1488932785714285
2015,280.0,1.0,1.0,studio,150.0,1.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Nottingham,NG1 7DD,52.9517529,-1.1469348400000001
2016,280.0,1.0,1.0,studio,150.0,1.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,August,2024, Nottingham,NG1 7DD,52.9517529,-1.1469348400000001
2017,275.0,1.0,1.0,studio,150.0,1.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,October,2024, Nottingham,NG1 2GN,52.9517529,-1.1469348400000001
2018,275.0,1.0,1.0,studio,150.0,1.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,, Nottingham,NG1 2GN,52.9517529,-1.1469348400000001
2019,275.0,1.0,1.0,studio,1100.0,1.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,October,2024, Nottingham,NG1 2GN,52.95105257857143,-1.1488932785714285
2020,275.0,1.0,1.0,studio,300.0,1.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,August,2024, Nottingham,NG1 2GN,52.9518271375,-1.1490357625
2021,275.0,1.0,1.0,studio,150.0,1.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,October,2024, Nottingham,NG1 7DD,52.95105257857143,-1.1488932785714285
2022,185.0,1.0,1.0,house,150.0,1.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Nottingham,NG1 7DA,52.9518271375,-1.1490357625
2023,275.0,1.0,1.0,studio,150.0,1.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,August,2024, Nottingham,NG1 7DD,52.9518271375,-1.1490357625
2024,275.0,1.0,1.0,studio,150.0,1.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Nottingham,NG1 7DA,52.9506811,-1.1396679
2025,275.0,1.0,1.0,studio,150.0,1.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,October,2024, Nottingham,NG1 7DA,52.9506811,-1.1396679
2026,260.0,1.0,1.0,studio,150.0,1.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,September,2024, Nottingham,NG1 1GP,52.95105257857143,-1.1488932785714285
2027,260.0,1.0,1.0,studio,300.0,1.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,August,2024, Nottingham,NG1 1GP,52.9518271375,-1.1490357625
2028,270.0,1.0,1.0,studio,150.0,1.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Nottingham,NG1 7DD,52.95105257857143,-1.1488932785714285
2029,270.0,1.0,1.0,studio,300.0,1.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,, Nottingham,NG1 7DA,52.95105257857143,-1.1488932785714285
2030,260.0,1.0,1.0,studio,150.0,1.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,August,2024, Nottingham,NG1 7DD,52.95105257857143,-1.1488932785714285
2031,260.0,1.0,1.0,studio,150.0,1.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,September,2024, Nottingham,NG1 7DD,52.9506811,-1.1396679
2032,250.0,1.0,1.0,studio,150.0,1.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Nottingham,NG1 7DD,52.9506811,-1.1396679
2033,230.0,1.0,1.0,house,150.0,1.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Nottingham,NG1 1GP,52.93801716585366,-1.1818910658536586
2034,220.0,2.0,1.0,flat,150.0,2.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,September,2024, Nottingham,NG1 1GP,52.93823,-1.1817899
2035,220.0,2.0,1.0,flat,150.0,2.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Nottingham,NG7 2JY,52.93823,-1.1817899
2036,220.0,2.0,1.0,flat,150.0,2.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,August,2024, Nottingham,NG7 2LG,52.9516519,-1.1475374
2037,220.0,2.0,1.0,flat,150.0,2.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Nottingham,NG7 2LG,52.9516519,-1.1475374
2038,160.0,7.0,1.0,flat,21.43,7.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,August,2024, Nottingham,NG1 7DQ,52.9517529,-1.1469348400000001
2039,175.0,5.0,1.0,flat,30.0,5.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,August,2024, Nottingham,NG1 7DQ,52.9517529,-1.1469348400000001
2040,190.0,1.0,1.0,house,150.0,1.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Nottingham,NG1 2GN,52.9517529,-1.1469348400000001
2041,190.0,1.0,1.0,house,150.0,1.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Nottingham,NG1 2GN,52.9517529,-1.1469348400000001
2042,190.0,1.0,1.0,house,150.0,1.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Nottingham,NG1 2GN,52.9518271375,-1.1490357625
2043,190.0,1.0,1.0,house,150.0,1.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,September,2024, Nottingham,NG1 2GN,52.9518271375,-1.1490357625
2044,190.0,1.0,1.0,house,150.0,1.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Nottingham,NG1 7DA,52.9518271375,-1.1490357625
2045,185.0,1.0,1.0,house,150.0,1.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Nottingham,NG1 7DA,52.9518271375,-1.1490357625
2046,185.0,1.0,1.0,house,150.0,1.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Nottingham,NG1 7DA,52.9506811,-1.1396679
2047,185.0,1.0,1.0,house,150.0,1.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Nottingham,NG1 7DA,52.9518271375,-1.1490357625
2048,260.0,1.0,1.0,studio,150.0,1.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Nottingham,NG1 1GP,52.9517529,-1.1469348400000001
2049,185.0,1.0,1.0,house,150.0,1.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Nottingham,NG1 7DA,52.9517529,-1.1469348400000001
2050,180.0,1.0,1.0,house,150.0,1.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Nottingham,NG1 2GN,52.44319688292683,-1.9307670317073171
2051,180.0,1.0,1.0,house,150.0,1.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,August,2024, Nottingham,NG1 2GN,52.4743786,-1.9352212
2052,130.0,7.0,1.0,house,21.43,7.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Birmingham,B29 7AH,52.4750742,-1.9325559
2053,145.0,5.0,1.0,flat,30.0,5.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,September,2024, Birmingham,B16 9BH,52.4750742,-1.9325559
2054,200.0,1.0,1.0,studio,150.0,1.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Birmingham,B16 9AU,52.4750742,-1.9325559
2055,208.0,1.0,1.0,studio,165.0,1.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Birmingham,B16 9AU,52.4750742,-1.9325559
2056,208.0,1.0,1.0,studio,185.0,1.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Birmingham,B16 9AU,52.4750742,-1.9325559
2057,208.0,1.0,1.0,studio,190.0,1.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,September,2024, Birmingham,B16 9AU,52.4750742,-1.9325559
2058,193.0,1.0,1.0,studio,150.0,1.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,September,2024, Birmingham,B16 9AU,52.4750742,-1.9325559
2059,193.0,1.0,1.0,studio,150.0,1.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Birmingham,B16 9AU,52.4750742,-1.9325559
2060,193.0,1.0,1.0,studio,150.0,1.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Birmingham,B16 9AU,52.4750742,-1.9325559
2061,193.0,1.0,1.0,studio,150.0,1.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,September,2024, Birmingham,B16 9AU,52.4750742,-1.9325559
2062,193.0,1.0,1.0,studio,150.0,1.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,September,2024, Birmingham,B16 9AU,52.4750742,-1.9325559
2063,193.0,1.0,1.0,studio,150.0,1.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,September,2024, Birmingham,B16 9AU,52.4750742,-1.9325559
2064,193.0,1.0,1.0,studio,150.0,1.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,September,2024, Birmingham,B16 9AU,52.4750742,-1.9325559
2065,193.0,1.0,1.0,studio,150.0,1.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Birmingham,B16 9AU,52.4750742,-1.9325559
2066,188.0,1.0,1.0,studio,175.0,1.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Birmingham,B16 9AU,52.4750742,-1.9325559
2067,188.0,1.0,1.0,studio,150.0,1.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,September,2024, Birmingham,B16 9AU,52.4750742,-1.9325559
2068,188.0,1.0,1.0,studio,150.0,1.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Birmingham,B16 9AU,52.4750742,-1.9325559
2069,183.0,1.0,1.0,studio,150.0,1.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Birmingham,B16 9AU,52.4750742,-1.9325559
2070,183.0,1.0,1.0,studio,150.0,1.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Birmingham,B16 9AU,52.4750742,-1.9325559
2071,173.0,1.0,1.0,studio,150.0,1.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Birmingham,B16 9AU,52.4750742,-1.9325559
2072,173.0,1.0,1.0,studio,150.0,1.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Birmingham,B16 9AU,52.4750742,-1.9325559
2073,153.0,5.0,1.0,house,30.0,5.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,September,2024, Birmingham,B16 9AU,52.4750742,-1.9325559
2074,153.0,4.0,1.0,house,37.5,4.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,September,2024, Birmingham,B16 9AU,52.4743786,-1.9352212
2075,148.0,5.0,1.0,house,30.0,5.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,September,2024, Birmingham,B16 9AU,52.4743786,-1.9352212
2076,145.0,3.0,1.0,flat,50.0,3.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,October,2024, Birmingham,B16 9BH,52.476871,-1.9334139
2077,165.0,3.0,1.0,flat,50.0,3.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2025, Birmingham,B16 9BH,52.476625392307696,-1.9306818076923076
2078,110.0,5.0,1.0,house,30.0,5.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,September,2024, Birmingham,B16 9DU,52.97091,-1.15217
2079,100.0,5.0,1.0,house,30.0,5.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Birmingham,B16 9EG,52.95742,-1.14838
2080,191.0,1.0,1.0,flat,951.0,1.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,April,2024, Nottingham,NG3 5DD,52.95742,-1.14838
2081,200.0,1.0,1.0,studio,,1.0,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,August,2024, Nottingham,NG1 3RB,52.95742,-1.14838
2082,196.0,1.0,1.0,studio,,1.0,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,August,2024, Nottingham,NG1 3RB,52.95742,-1.14838
2083,192.0,1.0,1.0,studio,,1.0,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,August,2024, Nottingham,NG1 3RB,52.95742,-1.14838
2084,196.0,1.0,1.0,studio,,1.0,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,August,2024, Nottingham,NG1 3RB,52.95742,-1.14838
2085,198.0,1.0,1.0,studio,,1.0,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,August,2024, Nottingham,NG1 3RB,52.95742,-1.14838
2086,220.0,1.0,1.0,studio,,1.0,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,August,2024, Nottingham,NG1 3RA,52.95742,-1.14838
2087,192.0,1.0,1.0,studio,,1.0,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,August,2024, Nottingham,NG1 3RA,53.762552029999995,-0.35570714
2088,192.0,1.0,1.0,studio,,1.0,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,August,2024, Nottingham,NG1 3RA,53.76498,-0.34875
2089,98.0,5.0,1.0,house,150.0,5.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,September,2024, Hull,HU5 2SB,53.76807,-0.34991
2090,92.0,4.0,1.0,house,150.0,4.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,September,2024, Hull,HU5 1PE,53.76766,-0.35747
2091,104.0,5.0,1.0,house,100.0,5.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,September,2024, Hull,HU5 1QL,53.76643,-0.35885
2092,100.0,4.0,1.0,house,150.0,4.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,September,2024, Hull,HU5 2PL,53.767648964705884,-0.3598454411764706
2093,98.0,4.0,1.0,house,150.0,4.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,September,2024, Hull,HU5 2EN,53.76709025227272,-0.3597557
2094,98.0,4.0,1.0,house,150.0,4.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,September,2024, Hull,HU5 2LT,53.76219,-0.34738
2095,95.0,4.0,1.0,house,150.0,4.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,, Hull,HU5 2LP,53.76075,-0.35674
2096,105.0,3.0,1.0,house,150.0,3.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,April,2024, Hull,HU5 1BH,53.76075,-0.35674
2097,88.0,4.0,1.0,house,150.0,4.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,September,2024, Hull,HU5 2RD,53.76378,-0.35653
2098,88.0,4.0,1.0,house,150.0,4.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,September,2024, Hull,HU5 2RD,53.76427,-0.3537
2099,105.0,4.0,1.0,house,150.0,4.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,September,2024, Hull,HU5 2NP,53.769071517499995,-0.35544644249999996
2100,102.0,4.0,1.0,house,150.0,4.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,September,2024, Hull,HU5 2NR,53.76942545,-0.3563432928571429
2101,104.0,4.0,1.0,house,150.0,4.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,September,2024, Hull,HU6 7RE,53.76728,-0.35073
2102,99.0,4.0,1.0,house,150.0,4.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,September,2024, Hull,HU6 7RG,53.76664,-0.3551
2103,95.0,3.0,1.0,house,150.0,3.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,September,2024, Hull,HU5 1PY,51.6184689,-3.9853711
2104,100.0,5.0,1.0,house,150.0,5.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,September,2024, Hull,HU5 1LZ,51.61746,-3.96774
2105,77.0,5.0,2.0,house,77.0,5.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,September,2024, Swansea,SA2 9DF,51.61634,-3.96905
2106,75.0,5.0,2.0,house,75.0,5.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,September,2024, Swansea,SA2 0HL,51.61701,-3.95183
2107,75.0,5.0,1.0,house,75.0,5.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,September,2024, Swansea,SA2 0HR,52.63298,-1.1554899
2108,75.0,5.0,2.0,house,75.0,5.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,September,2024, Swansea,SA1 3JF,53.40001,-2.93624
2109,99.0,5.0,1.0,house,70.0,5.0,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,August,2024, Leicester,LE3 6BJ,53.76211,-2.71642
2110,115.0,4.0,1.0,house,250.0,4.0,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,August,2024, Liverpool,L15 1HA,52.6290786,-1.1204551
2111,99.0,4.0,3.0,house,100.0,4.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,,, Preston,PR1 8SP,50.8218699,-1.081
2112,144.0,1.0,1.0,flat,721.0,1.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,, Leicester,LE2 0ND,52.94428588181818,-1.16853
2113,113.0,2.0,1.0,flat,,2.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,, Southampton,PO2 9BH,50.38314,-4.1261599
2114,191.0,1.0,1.0,flat,951.0,1.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,April,2024, Nottingham,NG7 1GU,54.97109796666666,-1.6256922333333335
2115,105.0,4.0,1.0,house,49.75,4.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,, Plymouth,PL4 7BL,54.9894843,-1.6002083
2116,105.0,6.0,3.0,house,456.17,6.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Newcastle,NE4 6AD,51.06447,-1.31798
2117,140.0,9.0,3.0,house,608.33,9.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Newcastle,NE2 2RA,50.819581,-0.1293428
2118,173.0,2.0,2.0,flat,350.0,2.0,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,June,2024, Winchester,SO23 8EJ,50.82661516216216,-0.12618601081081082
2119,180.0,3.0,1.0,flat,,3.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Brighton,BN2 1PL,50.840132473913044,-0.11795334347826086
2120,162.0,6.0,2.0,house,,6.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,August,2024, Brighton,BN2 0GG,50.838865106382976,-0.12050922340425532
2121,157.0,6.0,2.0,flat,,6.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,September,2024, Brighton,BN2 4BP,50.8357699,-0.13877
2122,160.0,6.0,2.0,house,,6.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,September,2024, Brighton,BN2 4AL,50.84678,-0.1329
2123,169.0,3.0,1.0,flat,,3.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,August,2024, Brighton,BN1 4QN,50.83947058648649,-0.11564914324324324
2124,135.0,1.0,2.0,house,,1.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,, Brighton,BN1 7HN,50.8359958,-0.13616885
2125,173.0,6.0,2.0,house,,6.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,September,2024, Brighton,BN2 4BQ,50.38146,-4.13391
2126,164.0,4.0,1.0,house,,4.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,August,2024, Brighton,BN1 4QQ,52.44319688292683,-1.9307670317073171
2127,150.0,2.0,1.0,flat,600.0,2.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,September,2024, Plymouth,PL4 6LD,52.63318167865168,1.253400720224719
2128,150.0,5.0,5.0,house,350.0,5.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Birmingham,B29 7AH,52.63604665,1.29787956
2129,75.0,1.0,1.0,house,325.0,1.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,September,2024, Norwich,NR5 8BT,51.4668132117647,-2.596695711764706
2130,162.0,2.0,1.0,house,700.0,2.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,, Norwich,NR3 1TB,51.2940811,1.0873143266666667
